chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
11	60595000	60600000	11	60950000	60955000	375305	375376	0	0	0.6460763684	0.0000000000	0.0000000000
11	60595000	60600000	11	60660000	60665000	375305	375318	0	0	0.6721710791	0.0000000000	0.0000000000
11	60595000	60600000	11	60895000	60900000	375305	375365	0	0	0.6157212402	0.0000000000	0.0000000000
11	60595000	60600000	11	61015000	61020000	375305	375389	0	0	0.3506651898	0.0000022191	0.0000022460
11	60595000	60600000	11	61155000	61160000	375305	375417	0	0	0.3535611071	0.0000000004	0.0000000006
11	60685000	60690000	11	60710000	60715000	375323	375328	0	0	0.6153247420	0.0000000000	0.0000000000
11	60690000	60695000	11	60900000	60905000	375324	375366	0	0	0.3053513056	0.0000000960	0.0000001013
11	60735000	60740000	11	60895000	60900000	375333	375365	0	0	0.6645956847	0.0000000000	0.0000000000
11	60730000	60735000	11	60820000	60825000	375332	375350	0	0	0.4271713266	0.0000000000	0.0000000000
11	60730000	60735000	11	60950000	60955000	375332	375376	0	0	0.3970054620	0.0000000006	0.0000000008
11	60815000	60820000	11	60895000	60900000	375349	375365	0	0	0.3478637916	0.0000000008	0.0000000011
11	60895000	60900000	11	60950000	60955000	375365	375376	0	0	0.6028029943	0.0000000000	0.0000000000
11	60890000	60895000	11	61015000	61020000	375364	375389	0	0	0.3454542013	0.0000032280	0.0000032602
11	60965000	60970000	11	61155000	61160000	375379	375417	0	0	0.4976116634	0.0000000000	0.0000000000
11	60965000	60970000	11	61065000	61070000	375379	375399	0	0	0.4121421122	0.0000000149	0.0000000174
11	60965000	60970000	11	61275000	61280000	375379	375441	0	0	0.3778324051	0.0000002789	0.0000002873
11	60965000	60970000	11	61365000	61370000	375379	375459	0	0	0.3305817608	0.0000090480	0.0000090982
11	61020000	61025000	11	61160000	61165000	375390	375418	0	0	0.5963879795	0.0000000000	0.0000000000
11	61020000	61025000	11	61090000	61095000	375390	375404	0	0	0.3354890417	0.0000026618	0.0000026918
11	61100000	61105000	11	61155000	61160000	375406	375417	0	0	0.7474435038	0.0000000000	0.0000000000
11	61220000	61225000	11	61285000	61290000	375430	375443	0	0	0.5048703189	0.0000000000	0.0000000000
11	61245000	61250000	11	61400000	61405000	375435	375466	0	0	0.7410228435	0.0000000000	0.0000000000
11	61245000	61250000	11	61490000	61495000	375435	375484	0	0	0.4056532613	0.0000000000	0.0000000000
11	61305000	61310000	11	61410000	61415000	375447	375468	0	0	0.3728602883	0.0000000000	0.0000000001
11	61445000	61450000	11	61495000	61500000	375475	375485	0	0	0.6983226886	0.0000000000	0.0000000000
11	61515000	61520000	11	61550000	61555000	375489	375496	0	0	0.7409418217	0.0000000000	0.0000000000
11	61510000	61515000	11	61875000	61880000	375488	375561	0	0	0.3905235020	0.0000000000	0.0000000000
11	61565000	61570000	11	61870000	61875000	375499	375560	0	0	0.6648846812	0.0000000000	0.0000000000
11	61565000	61570000	11	61720000	61725000	375499	375530	0	0	0.6703384456	0.0000000000	0.0000000000
11	61565000	61570000	11	61655000	61660000	375499	375517	0	0	0.5857788715	0.0000000000	0.0000000000
11	61665000	61670000	11	61715000	61720000	375519	375529	0	0	0.5108022709	0.0000000000	0.0000000000
11	61665000	61670000	11	61855000	61860000	375519	375557	0	0	0.6583695003	0.0000000000	0.0000000000
11	61720000	61725000	11	61845000	61850000	375530	375555	0	0	0.3149481120	0.0000000351	0.0000000390
11	61730000	61735000	11	62440000	62445000	375532	375674	0	0	0.3548041284	0.0000000004	0.0000000005
11	61815000	61820000	11	61865000	61870000	375549	375559	0	0	0.3110321765	0.0000001635	0.0000001697
11	61935000	61940000	11	62080000	62085000	375573	375602	0	0	0.6587188576	0.0000000000	0.0000000000
11	61930000	61935000	11	62145000	62150000	375572	375615	0	0	0.4440516578	0.0000000000	0.0000000000
11	61985000	61990000	11	62075000	62080000	375583	375601	0	0	0.5290955384	0.0000000000	0.0000000000
11	61985000	61990000	11	62140000	62145000	375583	375614	0	0	0.4923457448	0.0000000000	0.0000000000
11	62000000	62005000	11	62290000	62295000	375586	375644	0	0	0.3547628420	0.0000000004	0.0000000005
11	62105000	62110000	11	62145000	62150000	375607	375615	0	0	0.8064823907	0.0000000000	0.0000000000
11	62160000	62165000	11	62460000	62465000	375618	375678	0	0	0.6635242635	0.0000000000	0.0000000000
11	62160000	62165000	11	62635000	62640000	375618	375713	0	0	0.5720599920	0.0000000000	0.0000000000
11	62185000	62190000	11	62315000	62320000	375623	375649	0	0	0.6350251752	0.0000000000	0.0000000000
11	62160000	62165000	11	62530000	62535000	375618	375692	0	0	0.3960935897	0.0000000000	0.0000000000
11	62365000	62370000	11	62625000	62630000	375659	375711	0	0	0.5708078970	0.0000000000	0.0000000000
11	62360000	62365000	11	62475000	62480000	375658	375681	0	0	0.5875770001	0.0000000000	0.0000000000
11	62360000	62365000	11	62430000	62435000	375658	375672	0	0	0.3299260057	0.0000000081	0.0000000099
11	62365000	62370000	11	62535000	62540000	375659	375693	0	0	0.3703861684	0.0000000000	0.0000000001
11	62430000	62435000	11	62625000	62630000	375672	375711	0	0	0.4417290920	0.0000000000	0.0000000000
11	62450000	62455000	11	62785000	62790000	375676	375743	0	0	0.3357757653	0.0000000035	0.0000000044
11	62490000	62495000	11	62625000	62630000	375684	375711	0	0	0.5675545053	0.0000000000	0.0000000000
11	62490000	62495000	11	62540000	62545000	375684	375694	0	0	0.4552249221	0.0000000000	0.0000000000
11	62500000	62505000	11	62785000	62790000	375686	375743	0	0	0.4077885971	0.0000000000	0.0000000000
11	62545000	62550000	11	62785000	62790000	375695	375743	0	0	0.4179501497	0.0000000000	0.0000000000
11	62550000	62555000	11	62625000	62630000	375696	375711	0	0	0.5837800782	0.0000000000	0.0000000000
11	62675000	62680000	11	62790000	62795000	375721	375744	0	0	0.8741239681	0.0000000000	0.0000000000
11	62675000	62680000	11	62980000	62985000	375721	375782	0	0	0.6544706812	0.0000000000	0.0000000000
11	62670000	62675000	11	63400000	63405000	375720	375866	0	0	0.3941926264	0.0000000000	0.0000000000
11	62660000	62665000	11	63530000	63535000	375718	375892	0	0	0.3130908240	0.0000000428	0.0000000470
11	62800000	62805000	11	62980000	62985000	375746	375782	0	0	0.6130151832	0.0000000000	0.0000000000
11	62795000	62800000	11	63405000	63410000	375745	375867	0	0	0.3630201444	0.0000000001	0.0000000002
11	63045000	63050000	11	63400000	63405000	375795	375866	0	0	0.3316632102	0.0000000056	0.0000000069
11	63245000	63250000	11	63400000	63405000	375835	375866	0	0	0.8521418130	0.0000000000	0.0000000000
11	63245000	63250000	11	63505000	63510000	375835	375887	0	0	0.6273884618	0.0000000000	0.0000000000
11	63340000	63345000	11	63395000	63400000	375854	375865	0	0	0.3479074240	0.0000000023	0.0000000030
11	63410000	63415000	11	63500000	63505000	375868	375886	0	0	0.4984195031	0.0000000000	0.0000000000
11	63535000	63540000	11	63915000	63920000	375893	375969	0	0	0.6694166739	0.0000000000	0.0000000000
11	63535000	63540000	11	63580000	63585000	375893	375902	0	0	0.6267016240	0.0000000000	0.0000000000
11	63530000	63535000	11	63720000	63725000	375892	375930	0	0	0.5206202535	0.0000000000	0.0000000000
11	63530000	63535000	11	63770000	63775000	375892	375940	0	0	0.3457780997	0.0000000033	0.0000000042
11	63535000	63540000	11	64065000	64070000	375893	375999	0	0	0.3769982504	0.0000000000	0.0000000000
11	63595000	63600000	11	63915000	63920000	375905	375969	0	0	0.6817506860	0.0000000000	0.0000000000
11	63600000	63605000	11	63710000	63715000	375906	375928	0	0	0.7347325146	0.0000000000	0.0000000000
11	63605000	63610000	11	64065000	64070000	375907	375999	0	0	0.3355159445	0.0000000036	0.0000000046
11	63715000	63720000	11	63745000	63750000	375929	375935	0	0	0.3404074928	0.0000002141	0.0000002213
11	63765000	63770000	11	63915000	63920000	375939	375969	0	0	0.7725910511	0.0000000000	0.0000000000
11	63760000	63765000	11	64065000	64070000	375938	375999	0	0	0.4926564087	0.0000000000	0.0000000000
11	63970000	63975000	11	64065000	64070000	375980	375999	0	0	0.7149199594	0.0000000000	0.0000000000
11	63970000	63975000	11	64000000	64005000	375980	375986	0	0	0.4312961483	0.0000000000	0.0000000000
11	64010000	64015000	11	64545000	64550000	375988	376095	0	0	0.4091457530	0.0000000000	0.0000000000
11	64080000	64085000	11	64115000	64120000	376002	376009	0	0	0.6240468093	0.0000000000	0.0000000000
11	64135000	64140000	11	64415000	64420000	376013	376069	0	0	0.3855746124	0.0000000000	0.0000000000
11	64145000	64150000	11	64200000	64205000	376015	376026	0	0	0.4155366578	0.0000000000	0.0000000000
11	64215000	64220000	11	64415000	64420000	376029	376069	0	0	0.4529189303	0.0000000000	0.0000000000
11	64260000	64265000	11	64415000	64420000	376038	376069	0	0	0.3665606709	0.0000000001	0.0000000001
11	64320000	64325000	11	64415000	64420000	376050	376069	0	0	0.6490475803	0.0000000000	0.0000000000
11	64320000	64325000	11	64490000	64495000	376050	376084	0	0	0.4407556165	0.0000000000	0.0000000000
11	64455000	64460000	11	64500000	64505000	376077	376086	0	0	0.5279886516	0.0000000000	0.0000000000
11	64455000	64460000	11	64600000	64605000	376077	376106	0	0	0.3528890547	0.0000000004	0.0000000006
11	64550000	64555000	11	64600000	64605000	376096	376106	0	0	0.4291938348	0.0000000000	0.0000000000
11	64610000	64615000	11	64660000	64665000	376108	376118	0	0	0.7211415196	0.0000000000	0.0000000000
11	64555000	64560000	11	64880000	64885000	376097	376162	0	0	0.4554073353	0.0000000000	0.0000000000
11	64600000	64605000	11	64770000	64775000	376106	376140	0	0	0.5646498648	0.0000000000	0.0000000000
11	64600000	64605000	11	65090000	65095000	376106	376204	0	0	0.3851234991	0.0000000000	0.0000000000
11	64600000	64605000	11	64995000	65000000	376106	376185	0	0	0.3279633107	0.0000000085	0.0000000102
11	64595000	64600000	11	65005000	65010000	376105	376187	0	0	0.3203417813	0.0000000196	0.0000000226
11	64610000	64615000	11	64880000	64885000	376108	376162	0	0	0.4991967978	0.0000000000	0.0000000000
11	64635000	64640000	11	65195000	65200000	376113	376225	0	0	0.3808324104	0.0000000000	0.0000000000
11	64630000	64635000	11	65260000	65265000	376112	376238	0	0	0.3588106952	0.0000000002	0.0000000003
11	64665000	64670000	11	64875000	64880000	376119	376161	0	0	0.4270808196	0.0000000000	0.0000000000
11	64690000	64695000	11	64770000	64775000	376124	376140	0	0	0.5863335895	0.0000000000	0.0000000000
11	64710000	64715000	11	65000000	65005000	376128	376186	0	0	0.3734792342	0.0000000000	0.0000000001
11	64785000	64790000	11	64850000	64855000	376143	376156	0	0	0.6492811130	0.0000000000	0.0000000000
11	64775000	64780000	11	64945000	64950000	376141	376175	0	0	0.4075259827	0.0000000000	0.0000000000
11	64895000	64900000	11	64945000	64950000	376165	376175	0	0	0.7329052693	0.0000000000	0.0000000000
11	64875000	64880000	11	65020000	65025000	376161	376190	0	0	0.3958821215	0.0000000000	0.0000000000
11	64875000	64880000	11	65625000	65630000	376161	376311	0	0	0.3037472748	0.0000001132	0.0000001187
11	64875000	64880000	11	65100000	65105000	376161	376206	0	0	0.3293160407	0.0000000073	0.0000000089
11	64890000	64895000	11	65295000	65300000	376164	376245	0	0	0.3619423219	0.0000000001	0.0000000002
11	64975000	64980000	11	65285000	65290000	376181	376243	0	0	0.4747414953	0.0000000000	0.0000000000
11	64970000	64975000	11	65015000	65020000	376180	376189	0	0	0.3986837941	0.0000000000	0.0000000000
11	64975000	64980000	11	65085000	65090000	376181	376203	0	0	0.6910331423	0.0000000000	0.0000000000
11	65040000	65045000	11	65285000	65290000	376194	376243	0	0	0.5437069850	0.0000000000	0.0000000000
11	65040000	65045000	11	65085000	65090000	376194	376203	0	0	0.5894818106	0.0000000000	0.0000000000
11	65040000	65045000	11	65170000	65175000	376194	376220	0	0	0.3356891572	0.0000000035	0.0000000045
11	65135000	65140000	11	65280000	65285000	376213	376242	0	0	0.8226085299	0.0000000000	0.0000000000
11	65135000	65140000	11	65180000	65185000	376213	376222	0	0	0.4535361696	0.0000000000	0.0000000000
11	65125000	65130000	11	65375000	65380000	376211	376261	0	0	0.3276981868	0.0000000087	0.0000000105
11	65190000	65195000	11	65270000	65275000	376224	376240	0	0	0.6301958567	0.0000000000	0.0000000000
11	65305000	65310000	11	65365000	65370000	376247	376259	0	0	0.4491336656	0.0000000000	0.0000000000
11	65390000	65395000	11	65420000	65425000	376264	376270	0	0	0.5764645753	0.0000000000	0.0000000000
11	65390000	65395000	11	65470000	65475000	376264	376280	0	0	0.6638052067	0.0000000000	0.0000000000
11	65390000	65395000	11	65535000	65540000	376264	376293	0	0	0.3554948367	0.0000000003	0.0000000005
11	65390000	65395000	11	65585000	65590000	376264	376303	0	0	0.4539631004	0.0000000000	0.0000000000
11	65390000	65395000	11	65750000	65755000	376264	376336	0	0	0.4010656964	0.0000000000	0.0000000000
11	65475000	65480000	11	65590000	65595000	376281	376304	0	0	0.7449881428	0.0000000000	0.0000000000
11	65475000	65480000	11	65755000	65760000	376281	376337	0	0	0.7106733309	0.0000000000	0.0000000000
11	65540000	65545000	11	65590000	65595000	376294	376304	0	0	0.4224544623	0.0000000000	0.0000000000
11	65545000	65550000	11	65750000	65755000	376295	376336	0	0	0.4288791672	0.0000000000	0.0000000000
11	65555000	65560000	11	65895000	65900000	376297	376365	0	0	0.3902148785	0.0000000000	0.0000000000
11	65585000	65590000	11	65755000	65760000	376303	376337	0	0	0.3508938105	0.0000000006	0.0000000008
11	65645000	65650000	11	65755000	65760000	376315	376337	0	0	0.7967119380	0.0000000000	0.0000000000
11	65655000	65660000	11	65895000	65900000	376317	376365	0	0	0.4519652161	0.0000000000	0.0000000000
11	65660000	65665000	11	66035000	66040000	376318	376393	0	0	0.4246304432	0.0000000000	0.0000000000
11	65775000	65780000	11	65810000	65815000	376341	376348	0	0	0.6704283647	0.0000000000	0.0000000000
11	65770000	65775000	11	65895000	65900000	376340	376365	0	0	0.3424976989	0.0000000016	0.0000000021
11	65770000	65775000	11	66025000	66030000	376340	376391	0	0	0.3209718528	0.0000000183	0.0000000212
11	65825000	65830000	11	66030000	66035000	376351	376392	0	0	0.5168767130	0.0000000000	0.0000000000
11	65840000	65845000	11	65895000	65900000	376354	376365	0	0	0.8166821429	0.0000000000	0.0000000000
11	65835000	65840000	11	65985000	65990000	376353	376383	0	0	0.3090767883	0.0000000653	0.0000000701
11	65920000	65925000	11	65975000	65980000	376370	376381	0	0	0.5231723478	0.0000000000	0.0000000000
11	65990000	65995000	11	66025000	66030000	376384	376391	0	0	0.5694595136	0.0000000000	0.0000000000
11	65990000	65995000	11	66095000	66100000	376384	376405	0	0	0.4092604622	0.0000000000	0.0000000000
11	66065000	66070000	11	66100000	66105000	376399	376406	0	0	0.6506639797	0.0000000000	0.0000000000
11	66070000	66075000	11	66155000	66160000	376400	376417	0	0	0.4694283192	0.0000000000	0.0000000000
11	66175000	66180000	11	66450000	66455000	376421	376476	0	0	0.7727461882	0.0000000000	0.0000000000
11	66175000	66180000	11	66605000	66610000	376421	376507	0	0	0.5546884143	0.0000000000	0.0000000000
11	66175000	66180000	11	66240000	66245000	376421	376434	0	0	0.7142934875	0.0000000000	0.0000000000
11	66175000	66180000	11	66340000	66345000	376421	376454	0	0	0.5026147001	0.0000000000	0.0000000000
11	66170000	66175000	11	66770000	66775000	376420	376540	0	0	0.3170641307	0.0000000280	0.0000000315
11	66245000	66250000	11	66445000	66450000	376435	376475	0	0	0.5074831073	0.0000000000	0.0000000000
11	66250000	66255000	11	66605000	66610000	376436	376507	0	0	0.3672853231	0.0000000001	0.0000000001
11	66255000	66260000	11	66300000	66305000	376437	376446	0	0	0.4784270622	0.0000000000	0.0000000000
11	66340000	66345000	11	66445000	66450000	376454	376475	0	0	0.7170550079	0.0000000000	0.0000000000
11	66340000	66345000	11	66605000	66610000	376454	376507	0	0	0.5768592853	0.0000000000	0.0000000000
11	66410000	66415000	11	66435000	66440000	376468	376473	0	0	0.3532874655	0.0000000435	0.0000000477
11	66460000	66465000	11	66600000	66605000	376478	376506	0	0	0.8704288180	0.0000000000	0.0000000000
11	66460000	66465000	11	66495000	66500000	376478	376485	0	0	0.3773482871	0.0000000007	0.0000000010
11	66465000	66470000	11	66750000	66755000	376479	376536	0	0	0.3864206231	0.0000000000	0.0000000000
11	66630000	66635000	11	66940000	66945000	376512	376574	0	0	0.3403800168	0.0000000020	0.0000000027
11	66655000	66660000	11	66810000	66815000	376517	376548	0	0	0.3164394320	0.0000000300	0.0000000336
11	66655000	66660000	11	66785000	66790000	376517	376543	0	0	0.3115845773	0.0000000502	0.0000000547
11	66795000	66800000	11	66820000	66825000	376545	376550	0	0	0.3218581514	0.0000007427	0.0000007575
11	66800000	66805000	11	67310000	67315000	376546	376648	0	0	0.3098233154	0.0000000604	0.0000000651
11	66845000	66850000	11	67085000	67090000	376555	376603	0	0	0.4967787574	0.0000000000	0.0000000000
11	66850000	66855000	11	66935000	66940000	376556	376573	0	0	0.6811812415	0.0000000000	0.0000000000
11	66845000	66850000	11	67145000	67150000	376555	376615	0	0	0.3382448330	0.0000000026	0.0000000034
11	66880000	66885000	11	67265000	67270000	376562	376639	0	0	0.3977276215	0.0000000000	0.0000000000
11	66900000	66905000	11	66995000	67000000	376566	376585	0	0	0.3207709277	0.0000000187	0.0000000216
11	66950000	66955000	11	67000000	67005000	376576	376586	0	0	0.3189552991	0.0000000745	0.0000000795
11	67025000	67030000	11	67085000	67090000	376591	376603	0	0	0.7635354969	0.0000000000	0.0000000000
11	67030000	67035000	11	67150000	67155000	376592	376616	0	0	0.7322697695	0.0000000000	0.0000000000
11	67035000	67040000	11	67260000	67265000	376593	376638	0	0	0.5299881053	0.0000000000	0.0000000000
11	67115000	67120000	11	67150000	67155000	376609	376616	0	0	0.7000529357	0.0000000000	0.0000000000
11	67165000	67170000	11	67265000	67270000	376619	376639	0	0	0.6672639241	0.0000000000	0.0000000000
11	67145000	67150000	11	67565000	67570000	376615	376699	0	0	0.3761805318	0.0000000000	0.0000000000
11	67285000	67290000	11	67320000	67325000	376643	376650	0	0	0.6084835383	0.0000000000	0.0000000000
11	67280000	67285000	11	67375000	67380000	376642	376661	0	0	0.3367105738	0.0000000031	0.0000000040
11	67290000	67295000	11	67480000	67485000	376644	376682	0	0	0.4562734458	0.0000000000	0.0000000000
11	67290000	67295000	11	67560000	67565000	376644	376698	0	0	0.3652589403	0.0000000001	0.0000000001
11	67295000	67300000	11	67640000	67645000	376645	376714	0	0	0.3832259449	0.0000007577	0.0000007726
11	67300000	67305000	11	68095000	68100000	376646	376805	0	0	0.3227735353	0.0000000151	0.0000000176
11	67340000	67345000	11	67385000	67390000	376654	376663	0	0	0.4602350712	0.0000000000	0.0000000000
11	67340000	67345000	11	67475000	67480000	376654	376681	0	0	0.3647533144	0.0000000004	0.0000000005
11	67395000	67400000	11	67480000	67485000	376665	376682	0	0	0.6700418011	0.0000000000	0.0000000000
11	67395000	67400000	11	67560000	67565000	376665	376698	0	0	0.5890097065	0.0000000000	0.0000000000
11	67490000	67495000	11	67555000	67560000	376684	376697	0	0	0.3831586277	0.0000000001	0.0000000001
11	67720000	67725000	11	67755000	67760000	376730	376737	0	0	0.3317922802	0.0000165438	0.0000165992
11	67780000	67785000	11	67970000	67975000	376742	376780	0	0	0.6244959154	0.0000000000	0.0000000000
11	67785000	67790000	11	68075000	68080000	376743	376801	0	0	0.3329835985	0.0000000048	0.0000000060
11	67805000	67810000	11	67870000	67875000	376747	376760	0	0	0.3048932762	0.0000001369	0.0000001426
11	67835000	67840000	11	67970000	67975000	376753	376780	0	0	0.3322197260	0.0000000052	0.0000000065
11	67915000	67920000	11	67960000	67965000	376769	376778	0	0	0.3209979741	0.0000000905	0.0000000957
11	67975000	67980000	11	68210000	68215000	376781	376828	0	0	0.3500121577	0.0000000006	0.0000000009
11	68020000	68025000	11	68065000	68070000	376790	376799	0	0	0.7318153195	0.0000000000	0.0000000000
11	67985000	67990000	11	68005000	68010000	376783	376787	0	0	0.3193220569	0.0000018223	0.0000018468
11	68020000	68025000	11	68150000	68155000	376790	376816	0	0	0.5979247847	0.0000000000	0.0000000000
11	68020000	68025000	11	68210000	68215000	376790	376828	0	0	0.5739562656	0.0000000000	0.0000000000
11	68075000	68080000	11	68210000	68215000	376801	376828	0	0	0.5171929801	0.0000000000	0.0000000000
11	68080000	68085000	11	68150000	68155000	376802	376816	0	0	0.6578357803	0.0000000000	0.0000000000
11	68160000	68165000	11	68210000	68215000	376818	376828	0	0	0.5119449889	0.0000000000	0.0000000000
11	68235000	68240000	11	68270000	68275000	376833	376840	0	0	0.4724239445	0.0000000000	0.0000000000
11	68285000	68290000	11	68320000	68325000	376843	376850	0	0	0.3433943149	0.0000000275	0.0000000310
11	68395000	68400000	11	68850000	68855000	376865	376956	0	0	0.5989272411	0.0000000000	0.0000000000
11	68395000	68400000	11	68635000	68640000	376865	376913	0	0	0.3708286910	0.0000000000	0.0000000001
11	68520000	68525000	11	68850000	68855000	376890	376956	0	0	0.3871131637	0.0000000000	0.0000000000
11	68530000	68535000	11	69465000	69470000	376892	377079	0	0	0.3312190794	0.0000000059	0.0000000072
11	68715000	68720000	11	68850000	68855000	376929	376956	0	0	0.5159962797	0.0000000000	0.0000000000
11	68610000	68615000	11	69460000	69465000	376908	377078	0	0	0.3456850904	0.0000000011	0.0000000015
11	68680000	68685000	11	68700000	68705000	376922	376926	0	0	0.3427406340	0.0000002584	0.0000002664
11	68705000	68710000	11	69465000	69470000	376927	377079	0	0	0.4419238178	0.0000000000	0.0000000000
11	68775000	68780000	11	69465000	69470000	376941	377079	0	0	0.4063816843	0.0000000000	0.0000000000
11	68780000	68785000	11	68850000	68855000	376942	376956	0	0	0.4221751245	0.0000000000	0.0000000000
11	68845000	68850000	11	69480000	69485000	376955	377082	0	0	0.3226402612	0.0000000153	0.0000000178
11	68865000	68870000	11	69700000	69705000	376959	377126	0	0	0.4326916591	0.0000000001	0.0000000001
11	68890000	68895000	11	69055000	69060000	376964	376997	0	0	0.4632986681	0.0000000000	0.0000000000
11	68880000	68885000	11	69310000	69315000	376962	377048	0	0	0.4371975066	0.0000000000	0.0000000000
11	68885000	68890000	11	68975000	68980000	376963	376981	0	0	0.3349047222	0.0000000038	0.0000000049
11	68880000	68885000	11	69180000	69185000	376962	377022	0	0	0.3354514990	0.0000000036	0.0000000046
11	68875000	68880000	11	69200000	69205000	376961	377026	0	0	0.3039752712	0.0000001106	0.0000001160
11	68885000	68890000	11	69010000	69015000	376963	376988	0	0	0.3108312840	0.0000000543	0.0000000589
11	68955000	68960000	11	69455000	69460000	376977	377077	0	0	0.3648731884	0.0000000001	0.0000000002
11	68980000	68985000	11	69455000	69460000	376982	377077	0	0	0.3301228208	0.0000000066	0.0000000081
11	69055000	69060000	11	69455000	69460000	376997	377077	0	0	0.6967149728	0.0000000000	0.0000000000
11	69055000	69060000	11	69355000	69360000	376997	377057	0	0	0.3399803409	0.0000000190	0.0000000219
11	69060000	69065000	11	69255000	69260000	376998	377037	0	0	0.3351862294	0.0000000905	0.0000000957
11	69175000	69180000	11	69450000	69455000	377021	377076	0	0	0.3783883739	0.0000000001	0.0000000001
11	69245000	69250000	11	69450000	69455000	377035	377076	0	0	0.3126101496	0.0000000451	0.0000000493
11	69400000	69405000	11	69435000	69440000	377066	377073	0	0	0.3066386327	0.0000008719	0.0000008879
11	69505000	69510000	11	70035000	70040000	377087	377193	0	0	0.6404329268	0.0000000000	0.0000000000
11	69500000	69505000	11	69700000	69705000	377086	377126	0	0	0.7632005644	0.0000000000	0.0000000000
11	69500000	69505000	11	70315000	70320000	377086	377249	0	0	0.3403455123	0.0000000020	0.0000000027
11	69515000	69520000	11	69785000	69790000	377089	377143	0	0	0.3908027602	0.0000004302	0.0000004410
11	69710000	69715000	11	70035000	70040000	377128	377193	0	0	0.7502795869	0.0000000000	0.0000000000
11	69715000	69720000	11	70270000	70275000	377129	377240	0	0	0.4340507574	0.0000000124	0.0000000147
11	69710000	69715000	11	70335000	70340000	377128	377253	0	0	0.3357394036	0.0000063697	0.0000064117
11	69785000	69790000	11	69925000	69930000	377143	377171	0	0	0.3729682713	0.0000015917	0.0000016143
11	69790000	69795000	11	70030000	70035000	377144	377192	0	0	0.7170473670	0.0000000000	0.0000000000
11	69785000	69790000	11	70465000	70470000	377143	377279	0	0	0.3384669427	0.0000159233	0.0000159789
11	70045000	70050000	11	70315000	70320000	377195	377249	0	0	0.4069839185	0.0000000000	0.0000000000
11	70055000	70060000	11	70095000	70100000	377197	377205	0	0	0.5074508012	0.0000000000	0.0000000000
11	70060000	70065000	11	70255000	70260000	377198	377237	0	0	0.3583304147	0.0000000002	0.0000000003
11	70080000	70085000	11	70605000	70610000	377202	377307	0	0	0.3494560681	0.0000000007	0.0000000009
11	70125000	70130000	11	70170000	70175000	377211	377220	0	0	0.4375844670	0.0000000000	0.0000000000
11	70255000	70260000	11	70305000	70310000	377237	377247	0	0	0.3214570816	0.0000000579	0.0000000625
11	70310000	70315000	11	70600000	70605000	377248	377306	0	0	0.6731963491	0.0000000000	0.0000000000
11	70315000	70320000	11	71135000	71140000	377249	377413	0	0	0.4004426870	0.0000000000	0.0000000000
11	70325000	70330000	11	70370000	70375000	377251	377260	0	0	0.3539789334	0.0000000028	0.0000000036
11	70660000	70665000	11	71130000	71135000	377318	377412	0	0	0.6680657805	0.0000000000	0.0000000000
11	70740000	70745000	11	70780000	70785000	377334	377342	0	0	0.3598679671	0.0000000026	0.0000000033
11	70820000	70825000	11	71130000	71135000	377350	377412	0	0	0.5309339020	0.0000000000	0.0000000000
11	70815000	70820000	11	71050000	71055000	377349	377396	0	0	0.3599842599	0.0000000002	0.0000000003
11	70910000	70915000	11	71125000	71130000	377368	377411	0	0	0.3143554391	0.0000000374	0.0000000414
11	70960000	70965000	11	71130000	71135000	377378	377412	0	0	0.3938745272	0.0000000000	0.0000000000
11	71030000	71035000	11	71125000	71130000	377392	377411	0	0	0.4119060347	0.0000000000	0.0000000000
11	71080000	71085000	11	71130000	71135000	377402	377412	0	0	0.3903856835	0.0000000000	0.0000000000
11	71170000	71175000	11	71265000	71270000	377420	377439	0	0	0.3187807982	0.0000000233	0.0000000265
11	71345000	71350000	11	71450000	71455000	377455	377476	0	0	0.4787123868	0.0000000000	0.0000000000
11	71510000	71515000	11	71705000	71710000	377488	377527	0	0	0.4552222665	0.0000000000	0.0000000000
11	71515000	71520000	11	71615000	71620000	377489	377509	0	0	0.4250981991	0.0000000000	0.0000000000
11	71510000	71515000	11	72140000	72145000	377488	377614	0	0	0.4093029743	0.0000000000	0.0000000000
11	71510000	71515000	11	71855000	71860000	377488	377557	0	0	0.3196846475	0.0000003801	0.0000003902
11	71590000	71595000	11	71615000	71620000	377504	377509	0	0	0.3253233606	0.0000005521	0.0000005645
11	71735000	71740000	11	72135000	72140000	377533	377613	0	0	0.6195059254	0.0000000000	0.0000000000
11	71685000	71690000	11	71725000	71730000	377523	377531	0	0	0.4749925622	0.0000000000	0.0000000000
11	71735000	71740000	11	71800000	71805000	377533	377546	0	0	0.7533076557	0.0000000000	0.0000000000
11	71730000	71735000	11	71855000	71860000	377532	377557	0	0	0.5841200729	0.0000000000	0.0000000000
11	71735000	71740000	11	71935000	71940000	377533	377573	0	0	0.5019128838	0.0000000000	0.0000000000
11	71825000	71830000	11	72135000	72140000	377551	377613	0	0	0.4240227703	0.0000000000	0.0000000000
11	71825000	71830000	11	71935000	71940000	377551	377573	0	0	0.3743707223	0.0000000000	0.0000000000
11	71885000	71890000	11	72140000	72145000	377563	377614	0	0	0.3321327701	0.0000000053	0.0000000066
11	71945000	71950000	11	72135000	72140000	377575	377613	0	0	0.6132136127	0.0000000000	0.0000000000
