chrom	start	end	score	bins
3	38530000	38710000	282.223837796665	18
3	38710000	39080000	370.6632376743741	37
3	39080000	39220000	212.93489404282727	14
3	39220000	39330000	159.06977694491613	11
3	39330000	39450000	215.39386141899732	12
3	39450000	39540000	296.7966665189378	9
3	39540000	40220000	506.9258530687316	68
3	40220000	40350000	331.35510627056186	13
3	40350000	40480000	233.38105511129956	13
3	40480000	40600000	320.66984044366785	12
3	40600000	41230000	236.94585052990652	63
3	41230000	41340000	323.07910958555317	11
3	41340000	41920000	405.6855150840333	58
3	41920000	42040000	151.03238704877114	12
3	42040000	42150000	183.88866770274532	11
3	42150000	42280000	218.43062443589173	13
3	42280000	42590000	340.21222623762196	31
3	42590000	42700000	300.5471594473186	11
3	42700000	42800000	219.0849706020074	10
3	42800000	42930000	271.6295597024455	13
3	42930000	43320000	261.77651403540455	39
3	43320000	43430000	174.59261681016	11
3	43430000	43560000	218.57309658611774	13
3	43560000	43790000	315.20913239476783	23
3	43790000	44030000	174.33305856454226	24
3	44030000	44550000	178.93369914714353	52
3	44550000	44800000	163.80467007382063	25
3	44800000	45060000	254.31705606745905	26
3	45060000	45250000	212.49903762734243	19
3	45250000	45420000	152.58465262125438	17
3	45420000	45530000	230.808141443813	11
3	45530000	45720000	228.21490019148033	19
3	45720000	45970000	163.38308512579272	25
3	45970000	46120000	131.1269487503979	15
3	46120000	46250000	138.5442648166476	13
3	46250000	46310000	117.67697238243436	6
3	46310000	46420000	137.58195221847373	11
3	46420000	46510000	153.66362355281174	9
3	46510000	46720000	222.44355543574426	21
3	46720000	46890000	177.90145166266552	17
3	46890000	46940000	97.45677442899547	5
3	46940000	47050000	191.57618043889687	11
3	47050000	47200000	121.01582289791627	15
3	47200000	47420000	150.40008166730476	22
3	47420000	47550000	288.96768492384115	13
3	47550000	47840000	216.9000836583837	29
3	47840000	48040000	135.26828824383674	20
3	48040000	48220000	152.5807283232486	18
3	48220000	48470000	172.02522811956442	25
3	48470000	48590000	111.00577827998296	12
3	48590000	49010000	176.2653390335194	42
3	49010000	49050000	151.90159217300666	4
3	49050000	49120000	182.57982367951433	7
3	49120000	49310000	182.06477665244506	19
3	49310000	49500000	199.4524902304236	19
3	49500000	49700000	212.28734580923137	20
3	49700000	49810000	134.8362780691376	11
3	49810000	49880000	105.27328154123535	7
3	49880000	49970000	145.7775966668009	9
3	49970000	50140000	173.81596019079768	17
3	50140000	50260000	178.3222852504412	12
3	50260000	50390000	303.07266357613554	13
3	50390000	50600000	369.84015634781724	21
3	50600000	50650000	164.49571518814227	5
3	50650000	50690000	141.25771699246482	4
3	50690000	51000000	219.5567876927045	31
3	51000000	51410000	304.75085022601644	41
3	51410000	51530000	388.8495805096757	12
3	51530000	51730000	251.02424815262992	20
3	51730000	51960000	322.0909533461524	23
3	51960000	52010000	206.02341023581525	5
3	52010000	52180000	243.79032406146476	17
3	52180000	52230000	101.77203883710717	5
3	52230000	52310000	100.13708305372748	8
3	52310000	52440000	167.28157456144683	13
3	52440000	52480000	111.45534615498116	4
3	52480000	52560000	167.6816623445364	8
3	52560000	52730000	220.99316855060502	17
3	52730000	52870000	160.7305981266345	14
3	52870000	53120000	179.87632766586867	25
3	53120000	53280000	283.80522660562565	16
3	53280000	53380000	210.81455007531724	10
3	53380000	53750000	254.39360030037392	37
3	53750000	53950000	303.87715340681194	20
3	53950000	54350000	401.40065868466627	40
3	54350000	54830000	365.26929411228093	48
3	54830000	55230000	289.6626454170737	40
3	55230000	55460000	402.9213843905601	23
3	55460000	55780000	338.5559919066858	32
3	55780000	56570000	650.0012419968757	79
3	56570000	56710000	519.0930063889592	14
3	56710000	56830000	154.79783653749794	12
3	56830000	57020000	142.41370964622286	19
3	57020000	57120000	144.90838896186975	10
3	57120000	57190000	242.0773483417592	7
3	57190000	57380000	235.13094901510084	19
3	57380000	57530000	224.60486940907037	15
3	57530000	57670000	158.9874833457031	14
3	57670000	57730000	125.16914949934653	6
3	57730000	57930000	158.41549330909052	20
3	57930000	58150000	209.89962932459983	22
3	58150000	58290000	146.4805414316011	14
3	58290000	58410000	118.60401976556281	12
3	58410000	58530000	135.13663436661975	12
3	58530000	58620000	234.79988955082126	9
3	58620000	58970000	286.177875554364	35
3	58970000	59050000	170.7935006844958	8
3	59050000	59180000	357.96375918039837	13
3	59180000	59560000	317.73852363163354	38
3	59560000	59850000	279.64385733173515	29
3	59850000	60160000	358.5364965191779	31
3	60160000	60530000	253.88594856114767	37
3	60530000	60640000	252.13424805578228	11
3	60640000	60790000	319.48233892834196	15
3	60790000	60920000	253.3153331239823	13
3	60920000	61090000	214.8496563089368	17
3	61090000	61160000	149.13344228665474	7
3	61160000	61370000	283.95821312613094	21
3	61370000	61500000	351.80260785777136	13
3	61500000	61540000	195.1692219750895	4
3	61540000	61830000	235.20180233503802	29
3	61830000	61930000	180.0010513393039	10
3	61930000	62180000	271.35912761994024	25
3	62180000	62300000	375.3706719487663	12
3	62300000	63310000	432.9768644282969	101
3	63310000	63800000	457.6202987383204	49
3	63800000	64000000	918.1953914132653	20
3	64000000	65030000	635.2339544608178	103
3	65030000	65170000	337.3817991880861	14
3	65170000	66280000	468.9959805412913	111
3	66280000	66430000	209.0157708427443	15
3	66430000	66550000	129.25435812190204	12
3	66550000	66970000	256.83203886790915	42
3	66970000	67160000	405.84740657658955	19
3	67160000	67420000	352.8921285883677	26
3	67420000	67700000	258.274398048389	28
3	67700000	67850000	271.220625564402	15
3	67850000	68930000	536.5014642599161	108
3	68930000	69020000	475.08250048691383	9
3	69020000	69140000	509.9458227582789	12
3	69140000	69350000	163.60394581471843	21
3	69350000	70390000	196.29291071134853	104
3	70390000	70580000	370.33029414461015	19
3	70580000	71130000	390.50507381036607	55
3	71130000	71270000	238.93920757531458	14
3	71270000	71740000	249.92588607039255	47
3	71740000	71910000	437.0172197589249	17
3	71910000	72120000	165.81913437191244	21
3	72120000	72220000	100.3850047427059	10
3	72220000	72310000	166.92028508249572	9
3	72310000	72380000	157.54118996046162	7
3	72380000	72490000	170.07354963500083	11
3	72490000	72720000	132.71835724178655	23
3	72720000	72890000	191.8059420548329	17
3	72890000	72970000	171.94270837889033	8
3	72970000	73140000	303.42790858951577	17
3	73140000	73490000	269.1038928256033	35
3	73490000	73560000	281.1936186181593	7
3	73560000	74270000	531.9724988422636	71
3	74270000	74690000	377.5273876627291	42
3	74690000	74820000	322.62496863372644	13
3	74820000	74920000	300.9125795122676	10
3	74920000	75220000	425.9263199204962	30
3	75220000	75480000	285.75131173009476	26
3	75480000	76240000	408.08317626511257	76
3	76240000	76710000	380.6293886671957	47
3	76710000	76870000	404.9304285384902	16
3	76870000	77350000	385.0810524057574	48
3	77350000	78690000	606.618708516379	134
3	78690000	79550000	714.3026735248874	86
3	79550000	80120000	551.7497656232167	57
3	80120000	80630000	400.536394506398	51
3	80630000	80740000	377.57183635314243	11
3	80740000	80820000	362.7317235796295	8
3	80820000	81380000	529.9509604949358	56
3	81380000	81530000	458.86093928760613	15
3	81530000	81970000	229.9954696086034	44
3	81970000	82190000	258.4403151833195	22
3	82190000	82340000	252.33877704236008	15
3	82340000	82680000	289.78600349879605	34
3	82680000	82760000	288.3869318167523	8
3	82760000	83090000	346.5155617078664	33
3	83090000	83580000	374.3967450891545	49
3	83580000	83960000	504.0838677635762	38
3	83960000	84420000	496.62483960140094	46
3	84420000	84530000	521.812166731084	11
3	84530000	84820000	428.4226206041079	29
3	84820000	84940000	373.82246486998895	12
3	84940000	85150000	401.3656845701391	21
3	85150000	85330000	379.8099913065672	18
3	85330000	85420000	392.18994038079353	9
3	85420000	86230000	390.94779739677637	81
3	86230000	86720000	449.84257148572505	49
3	86720000	87000000	389.4912567342426	28
3	87000000	87270000	381.6903206059389	27
3	87270000	87940000	296.5361736015708	67
3	87940000	88050000	240.96109015845536	11
3	88050000	88240000	425.5615802862976	19
3	88240000	88610000	462.5260806066234	37
3	88610000	88690000	320.02144305430346	8
3	88690000	89020000	347.58185648159304	33
3	89020000	89460000	388.0436194530118	44
3	89460000	90150000	343.03163607290907	69
3	90150000	90240000	454.160964783891	9
3	90240000	93680000	3295.1644078670383	344
3	93680000	93840000	348.09344075904727	16
3	93840000	94390000	378.8580008566166	55
3	94390000	95140000	269.7447181543308	75
3	95140000	95530000	241.2704146764458	39
3	95530000	95590000	270.19193354591505	6
3	95590000	95750000	340.9713852156247	16
3	95750000	95870000	401.9432334198061	12
3	95870000	96040000	387.70349819434193	17
3	96040000	97470000	476.75167779872754	143
3	97470000	97740000	431.31572271605086	27
3	97740000	98050000	253.3803778376634	31
3	98050000	98230000	220.73021256185945	18
3	98230000	98310000	207.3265044954751	8
3	98310000	98440000	130.80358866354155	13
3	98440000	98530000	123.17734486619183	9
3	98530000	98730000	222.01736256899682	20
3	98730000	99120000	219.76328518713518	39
3	99120000	99530000	310.89762839103855	41
3	99530000	99760000	231.59410567678268	23
3	99760000	99970000	162.25438423032926	21
3	99970000	100110000	195.62396326296192	14
3	100110000	100310000	204.18361448440126	20
3	100310000	100420000	135.80543503726395	11
3	100420000	100510000	290.64886777601595	9
3	100510000	101090000	331.1904977871023	58
3	101090000	101290000	232.90819061049908	20
3	101290000	101390000	229.39538393228457	10
3	101390000	101500000	265.755753089703	11
3	101500000	101650000	125.36193676694394	15
3	101650000	101700000	108.82692767656275	5
3	101700000	101940000	147.8425819895319	24
3	101940000	102360000	400.55880763564136	42
3	102360000	103120000	340.03069107368486	76
3	103120000	103490000	394.2125949132677	37
3	103490000	103570000	361.67225562226815	8
3	103570000	103670000	471.4133920552512	10
3	103670000	104230000	311.11747929176323	56
3	104230000	104750000	210.03813358417236	52
3	104750000	105080000	292.0306099006978	33
3	105080000	105240000	350.5113252677297	16
3	105240000	105370000	392.82025228928484	13
3	105370000	105580000	285.16657024050795	21
3	105580000	105790000	125.36530756133048	21
3	105790000	105890000	123.87182265939758	10
3	105890000	105970000	124.10131878734042	8
3	105970000	106350000	210.11411618601804	38
3	106350000	106540000	393.36791126403585	19
3	106540000	106600000	237.26067561075175	6
3	106600000	106920000	372.1290154490799	32
3	106920000	107140000	315.67020995792154	22
3	107140000	107230000	189.45280690298296	9
3	107230000	107480000	270.9232772555448	25
3	107480000	107560000	166.37244818575718	8
3	107560000	107640000	184.2538072155304	8
3	107640000	107850000	185.13614759611337	21
3	107850000	107930000	134.71353192276032	8
3	107930000	108190000	175.8064183936248	26
3	108190000	108300000	321.0940740059031	11
3	108300000	108370000	291.5988990132618	7
3	108370000	108650000	281.3801814838646	28
3	108650000	108720000	289.5179888535164	7
3	108720000	108820000	303.73938099907025	10
3	108820000	109240000	331.25008650972234	42
3	109240000	109840000	345.4441093353562	60
3	109840000	110620000	308.4376681382684	78
3	110620000	111260000	378.74848064439584	64
3	111260000	111380000	254.1375927452245	12
3	111380000	111430000	200.12255439727517	5
3	111430000	111690000	266.44385673214015	26
3	111690000	111800000	316.8110280623086	11
3	111800000	112010000	235.23168349866552	21
3	112010000	112270000	194.80460004990863	26
3	112270000	112440000	247.02931307470786	17
3	112440000	112750000	289.327146572309	31
3	112750000	113010000	335.2491892943783	26
3	113010000	113190000	183.17595702854464	18
3	113190000	113340000	219.8618691159751	15
3	113340000	113410000	185.87120830247105	7
3	113410000	113450000	142.55791392388053	4
3	113450000	113550000	185.0476138922287	10
3	113550000	113660000	140.988922779292	11
3	113660000	114000000	233.68553430718595	34
3	114000000	114170000	187.64133703548706	17
3	114170000	114300000	215.67683260523177	13
3	114300000	114420000	214.27435815752537	12
3	114420000	114530000	217.11556781658274	11
3	114530000	114800000	238.07201938620753	27
3	114800000	114920000	266.7985809365082	12
3	114920000	115420000	226.1131134778143	50
3	115420000	115530000	323.23310132108037	11
3	115530000	115790000	391.7958938664076	26
3	115790000	115840000	273.6477477096015	5
3	115840000	116060000	220.24457656296428	22
3	116060000	116270000	283.20605671913427	21
3	116270000	116480000	470.12046368146304	21
3	116480000	116730000	335.78313306346064	25
3	116730000	117270000	210.93521285777862	54
3	117270000	117440000	304.4979467591445	17
3	117440000	117510000	305.19418187983183	7
3	117510000	117710000	378.5750646900521	20
3	117710000	118130000	301.1037259127337	42
3	118130000	118180000	192.58513763436247	5
3	118180000	118350000	172.18050398820841	17
3	118350000	118580000	311.9815034019438	23
3	118580000	118950000	778.2535631597864	37
3	118950000	119170000	220.72105086415704	22
3	119170000	119270000	113.4974311523753	10
3	119270000	119410000	221.5517198097401	14
3	119410000	119530000	246.22969308997187	12
3	119530000	119820000	230.02713437005067	29
3	119820000	119930000	187.99298117790892	11
3	119930000	120140000	216.3941999130938	21
3	120140000	120270000	236.94568317869985	13
3	120270000	120520000	324.88271420109817	25
3	120520000	120730000	350.0409178166297	21
3	120730000	121140000	462.83473144123604	41
3	121140000	121250000	560.65579204108	11
3	121250000	121550000	255.69679703992924	30
3	121550000	121700000	145.44361299863425	15
3	121700000	121810000	196.73059094887074	11
3	121810000	121970000	158.67300459176582	16
3	121970000	122020000	93.36867587788241	5
3	122020000	122100000	163.8726456788023	8
3	122100000	122270000	172.3971996268649	17
3	122270000	122410000	192.69716536069146	14
3	122410000	122510000	205.09608365923503	10
3	122510000	122780000	228.85620804360929	27
3	122780000	122910000	210.98540702924805	13
3	122910000	123300000	294.8871315207438	39
3	123320000	123440000	289.05354410901464	12
3	123440000	123580000	343.02930756770945	14
3	123580000	123700000	254.14043909764308	12
3	123700000	124200000	255.71592425687157	50
3	124200000	124270000	178.759466657293	7
3	124270000	124440000	278.2171353084508	17
3	124440000	124630000	254.55433477929282	19
3	124630000	124860000	136.14218723071903	23
3	124860000	124920000	107.75617257248321	6
3	124920000	125160000	141.38976527213364	24
3	125160000	125310000	315.98842183658604	15
3	125310000	125460000	427.6913785216453	15
3	125460000	125630000	254.22274948168769	17
3	125630000	126200000	297.30864624334214	57
3	126200000	127270000	445.8580601598139	107
3	127270000	127560000	206.2154194579782	29
3	127560000	127760000	179.5286412073079	20
3	127760000	127870000	312.2676951477994	11
3	127870000	128130000	226.5957076376603	26
3	128130000	128330000	247.44962362545357	20
3	128330000	128590000	346.4061417688671	26
3	128590000	128830000	164.21330398312	24
3	128830000	128900000	122.77525923610867	7
3	128900000	128990000	105.2175160113792	9
3	128990000	129040000	150.04474514598243	5
3	129040000	129150000	252.47722327188598	11
3	129150000	129340000	225.7734053408755	19
3	129340000	129540000	127.79972132858686	20
3	129540000	129650000	112.01948222418396	11
3	129650000	129730000	147.1464759870586	8
3	129730000	129820000	224.02385891958858	9
3	129820000	129970000	237.32312191210843	15
3	129970000	130280000	296.633349061269	31
3	130280000	130560000	203.20854556430726	28
3	130560000	130610000	147.61011209673958	5
3	130610000	130740000	223.5074843790309	13
3	130740000	131090000	398.97102782089655	35
3	131090000	131220000	286.587073395358	13
3	131220000	131510000	244.78881336153648	29
3	131510000	131750000	255.58110024197438	24
3	131750000	131950000	358.07365159844517	20
3	131950000	132050000	182.66684303003416	10
3	132050000	132130000	301.2489567619011	8
3	132130000	132230000	194.69495034994216	10
3	132230000	132370000	269.5264088978243	14
3	132370000	132440000	295.0480503142398	7
3	132440000	133140000	662.9559451301819	70
3	133140000	133290000	269.3542932629261	15
3	133290000	133380000	207.98738166397976	9
3	133380000	133520000	320.4302189223862	14
3	133520000	133640000	219.61413096811467	12
3	133640000	134010000	236.80174726021676	37
3	134010000	134200000	241.17224826849778	19
3	134200000	134290000	318.7283378926857	9
3	134290000	134490000	588.0517037042248	20
3	134490000	134970000	332.00339408730105	48
3	134970000	135250000	310.20168719795356	28
3	135250000	135760000	542.9165166285893	51
3	135760000	135910000	225.8045626042528	15
3	135910000	135960000	192.19971880520126	5
3	135960000	136460000	132.11431656897844	50
3	136460000	136570000	115.5786100406926	11
3	136570000	136740000	276.596265425337	17
3	136740000	136820000	330.7520866567964	8
3	136820000	137270000	279.57958216099576	45
3	137270000	137410000	277.7664430151165	14
3	137410000	137660000	251.787879541537	25
3	137660000	137780000	367.83659212650815	12
3	137780000	137870000	249.69004724771182	9
3	137870000	138030000	288.3584844826952	16
3	138030000	138290000	282.9440476564217	26
3	138290000	138400000	174.6153444983443	11
3	138400000	138640000	205.29827094495312	24
3	138640000	139050000	529.6858861888551	41
3	139050000	139110000	459.95544408302817	6
3	139110000	139270000	314.3844852258915	16
3	139270000	140210000	274.831723112557	94
3	140210000	140350000	210.05101913185217	14
3	140350000	140470000	148.14200921049638	12
3	140470000	140600000	230.04712044078215	13
3	140600000	140700000	271.3615208153556	10
3	140700000	140940000	387.71825579679984	24
3	140940000	141000000	270.49855655210484	6
3	141000000	141170000	327.8563302159282	17
3	141170000	141290000	135.865020052908	12
3	141290000	141350000	162.37235810952862	6
3	141350000	141450000	181.51129076586088	10
3	141450000	141590000	209.44797166480933	14
3	141590000	141640000	171.606293564414	5
3	141640000	142010000	219.2165406318344	37
3	142010000	142160000	240.71810553624567	15
3	142160000	142290000	288.2260175923796	13
3	142290000	142440000	209.92372609616416	15
3	142440000	142710000	328.50139144063985	27
3	142710000	143020000	248.60931725683625	31
3	143020000	143250000	102.6230360977753	23
3	143250000	143410000	193.23815083590745	16
3	143410000	143480000	245.1591524446699	7
3	143480000	143560000	245.77386522750814	8
3	143560000	143680000	285.42074610221516	12
3	143680000	144720000	315.85339008843084	104
3	144720000	144980000	394.8557016475728	26
3	144980000	145310000	392.94960594770987	33
3	145310000	145470000	484.6213601584259	16
3	145470000	145770000	424.89238267009466	30
3	145770000	145890000	389.0335751430165	12
3	145890000	146350000	333.96308456893246	46
3	146350000	147030000	652.3055582155586	68
3	147030000	147160000	327.8415906657123	13
3	147160000	147330000	284.19499552319803	17
3	147330000	147790000	258.4362487089331	46
3	147790000	148180000	269.6811928669894	39
3	148180000	148560000	500.2259393204637	38
3	148560000	148660000	295.20322581449585	10
3	148660000	148800000	222.89721088271833	14
3	148800000	149000000	170.4645170238253	20
3	149000000	149200000	294.8790888983526	20
3	149200000	149520000	282.8330538790751	32
3	149520000	149640000	312.3919189510154	12
3	149640000	149940000	283.1699030231237	30
3	149940000	150240000	292.58976962470376	30
3	150240000	150320000	171.56012378140133	8
3	150320000	150420000	200.5364742875915	10
3	150420000	150500000	109.82164761988491	8
3	150500000	150600000	221.7621238373311	10
3	150600000	150800000	230.91524463423877	20
3	150800000	150870000	191.98370591045986	7
3	150870000	151140000	403.9103166328297	27
3	151140000	151380000	233.96512459916667	24
3	151380000	151550000	224.1655842014633	17
3	151550000	151640000	245.02037698214195	9
3	151640000	152180000	282.39919567059343	54
3	152180000	152300000	205.53033576574157	12
3	152300000	152400000	209.1810728909786	10
3	152400000	152720000	266.80896981523586	32
3	152720000	152870000	210.0152834224943	15
3	152870000	152990000	192.74516490521881	12
3	152990000	153300000	220.13230609894893	31
3	153300000	153480000	241.21638345346787	18
3	153480000	153960000	375.8000740040228	48
3	153960000	154040000	341.0946336745113	8
3	154040000	154570000	484.5918348548073	53
3	154570000	154690000	319.90746216571216	12
3	154690000	155050000	331.9436908638351	36
3	155050000	155450000	467.6395705320077	40
3	155450000	155670000	403.43743513479865	22
3	155670000	156160000	383.4030945207636	49
3	156160000	156240000	235.9865595004034	8
3	156240000	156390000	298.9372576148088	15
3	156390000	156530000	175.57687120197934	14
3	156530000	156800000	193.57419206198853	27
3	156800000	156890000	335.4478392644947	9
3	156890000	156960000	242.5939857083753	7
3	156960000	157220000	593.5938439681078	26
3	157220000	157800000	581.9392657610998	58
3	157800000	158260000	367.7128754728302	46
3	158260000	158350000	419.11923710307155	9
3	158350000	158530000	470.4209614541778	18
3	158530000	158970000	369.3948024946707	44
3	158970000	159220000	311.5201863563091	25
3	159220000	159520000	374.35337037047367	30
3	159520000	159740000	382.7047950200091	22
3	159740000	160110000	190.74484213048567	37
3	160110000	160160000	241.53462246118846	5
3	160160000	160200000	147.4765139649397	4
3	160200000	160280000	242.1293498635737	8
3	160280000	160400000	290.15699142157484	12
3	160400000	160660000	235.6850317020144	26
3	160660000	160930000	230.23425540754783	27
3	160930000	160980000	178.63604677439182	5
3	160980000	161200000	334.74549600357545	22
3	161200000	161260000	314.5388211754647	6
3	161260000	161560000	343.6264260402908	30
3	161560000	161730000	290.72856239558973	17
3	161730000	161910000	306.72275573597796	18
3	161910000	162690000	326.87578896208504	78
3	162690000	162750000	334.9518014865248	6
3	162750000	163000000	473.4632905048873	25
3	163000000	163410000	431.98282839361855	41
3	163410000	164150000	373.7321494988058	74
3	164150000	164920000	478.65137263586786	77
3	164920000	166110000	573.9405872673582	119
3	166110000	166550000	428.619947880148	44
3	166550000	167080000	458.72372073428943	53
3	167080000	167380000	365.57667423211444	30
3	167380000	167460000	230.8696504321205	8
3	167460000	167610000	273.8355229600712	15
3	167610000	167720000	485.44707998285975	11
3	167720000	167910000	374.6631630021256	19
3	167910000	168180000	218.04875225319017	27
3	168180000	168220000	168.05689339959497	4
3	168220000	168350000	198.2113088544537	13
3	168350000	168580000	284.20590337148025	23
3	168580000	168830000	500.75160602138595	25
3	168830000	169470000	492.100380215926	64
3	169470000	169770000	323.1708595089858	30
3	169770000	169890000	161.45346845493637	12
3	169890000	170010000	136.2742328015556	12
3	170010000	170120000	154.80388555353952	11
3	170120000	170580000	351.2930784804032	46
3	170580000	170760000	479.3963812657706	18
3	170760000	170870000	344.7924130384447	11
3	170870000	171060000	155.33588841716687	19
3	171060000	171290000	137.3430388563683	23
3	171290000	171490000	267.6488861979598	20
3	171490000	171550000	165.33781576792637	6
3	171550000	171740000	206.27640979746664	19
3	171740000	172060000	295.5454720441127	32
3	172060000	172190000	253.2904800983617	13
3	172190000	172460000	251.89305706476293	27
3	172460000	172530000	419.4474037457574	7
3	172530000	172870000	503.07852809435724	34
3	172870000	173680000	363.37301586316556	81
3	173680000	174010000	351.6105196423369	33
3	174010000	174420000	376.57617053105724	41
3	174420000	174470000	298.8611683628203	5
3	174470000	174610000	417.36832789336415	14
3	174610000	175090000	255.12061150582534	48
3	175090000	175130000	206.97177788893234	4
3	175130000	175260000	187.9001145796991	13
3	175260000	175670000	305.1403066909886	41
3	175670000	176680000	533.8805241494922	101
3	176680000	176910000	254.94388157428773	23
3	176910000	177070000	94.74176174684361	16
3	177070000	177160000	133.10358162487776	9
3	177160000	177650000	237.23267511743754	49
3	177650000	178120000	456.14092899902084	47
3	178120000	178680000	403.427666126832	56
3	178680000	178720000	198.741180024175	4
3	178720000	178860000	173.95849596572418	14
3	178860000	179030000	154.12739711467225	17
3	179030000	179130000	164.82038955511973	10
3	179130000	179270000	297.1952811417141	14
3	179270000	179320000	162.38317843731036	5
3	179320000	179360000	140.91277367571902	4
3	179360000	179750000	256.0707045437157	39
3	179750000	180310000	192.7142794471499	56
3	180310000	180390000	272.7534965710496	8
3	180390000	180620000	359.3818715878307	23
3	180620000	180710000	386.8965158965224	9
3	180710000	181180000	332.95794038972775	47
3	181180000	181400000	414.1737934436519	22
3	181400000	182400000	416.91422315861706	100
3	182400000	182500000	162.5858613232173	10
3	182500000	182620000	223.6956648742993	12
3	182620000	182690000	145.52575168425363	7
3	182690000	182810000	166.6829732962985	12
3	182810000	182900000	113.92234890835257	9
3	182900000	183140000	212.8506575394073	24
3	183140000	183310000	149.85575129634583	17
3	183310000	183350000	140.7517354111681	4
3	183350000	183420000	107.19589888866436	7
3	183420000	183600000	225.28206531713442	18
3	183600000	183730000	169.3263347747308	13
3	183730000	183840000	140.22578173340295	11
3	183840000	184010000	184.94400791032635	17
3	184010000	184080000	293.6827898834254	7
3	184080000	184260000	199.27132448600082	18
3	184260000	184520000	233.12169565803762	26
3	184520000	184780000	199.20676753633646	26
3	184780000	184920000	138.6159099338688	14
3	184920000	184990000	166.84972021490148	7
3	184990000	185050000	201.59711197968332	6
3	185050000	185210000	198.17063701324636	16
3	185210000	185350000	178.51354948487668	14
3	185350000	185650000	552.3522120079813	30
3	185650000	185970000	267.53176597350546	32
3	185970000	186320000	226.46329504602323	35
3	186320000	186540000	279.3411353692556	22
3	186540000	186640000	200.81033344886558	10
3	186640000	186780000	192.53670984935317	14
3	186780000	186890000	202.68439700168895	11
3	186890000	187330000	351.2836477563432	44
3	187330000	187450000	355.16779803066015	12
3	187450000	188760000	417.45763002871155	131
3	188760000	188880000	335.02899943097	12
3	188880000	188950000	324.8403611281296	7
3	188950000	189210000	197.05978105058995	26
3	189210000	189340000	102.26009171176975	13
3	189340000	189670000	201.92384871538303	33
3	189670000	189830000	222.92513413423063	16
3	189830000	189920000	149.23456498677558	9
3	189920000	190410000	226.9778756488395	49
3	190410000	190940000	428.9966162997143	53
3	190940000	191130000	328.7441863595728	19
3	191130000	191750000	323.5490607494854	62
3	191750000	191920000	248.93959288783634	17
3	191920000	192170000	442.6405899906315	25
3	192170000	192510000	557.9132817055234	34
3	192510000	192640000	221.93415733998444	13
3	192640000	192790000	170.93870460183092	15
3	192790000	192840000	243.7852925381613	5
3	192840000	192910000	279.0622888818385	7
3	192910000	192970000	300.40896021572735	6
3	192970000	193170000	286.60031911344413	20
3	193170000	193300000	422.45246149146885	13
3	193300000	193670000	333.83847932309595	37
3	193670000	193860000	115.85878291678567	19
3	193860000	194040000	199.98139757618154	18
3	194040000	194120000	236.2958057486651	8
3	194120000	194390000	455.9451618282104	27
3	194390000	194710000	208.03908058660778	32
3	194710000	194820000	133.77611656345547	11
3	194820000	194980000	307.92994158052153	16
3	194980000	195260000	327.9934369497297	28
3	195260000	195450000	159.69729167854956	19
3	195450000	195570000	223.2781751229041	12
3	195570000	195670000	183.97601051572832	10
3	195670000	195790000	183.51091827792618	12
3	195790000	195930000	200.7088441432223	14
3	195930000	196250000	169.41769726514414	32
3	196250000	196550000	168.5001858864638	30
3	196550000	196690000	142.22595286013586	14
3	196690000	197270000	218.28982950401573	58
3	197270000	197370000	208.17959421527044	10
3	197370000	197430000	299.8011088815434	6
3	197430000	197470000	122.10143104207954	4
3	197470000	197610000	241.23456898048337	14
3	197610000	197680000	185.10188704115566	7
4	230000	320000	119.45192243632016	9
4	320000	490000	108.11484085173863	17
4	490000	650000	211.02728462131242	16
4	650000	1000000	286.5507262692399	35
4	1000000	1110000	271.9251206174032	11
4	1110000	1370000	241.03211192855198	26
4	1370000	1680000	570.8462183247759	31
4	1680000	1820000	179.15315871494076	14
4	1820000	1910000	153.25500559391185	9
4	1910000	2000000	180.39031115545387	9
4	2000000	2210000	183.8139068152621	21
4	2210000	2460000	189.4395788570174	25
4	2460000	2530000	165.6509481894329	7
4	2530000	2690000	192.41428475217242	16
4	2690000	2740000	116.68464043628995	5
4	2740000	2960000	222.64939038666338	22
4	2960000	3040000	160.8594770867571	8
4	3040000	3080000	139.70127432575714	4
4	3080000	3290000	243.02578854192012	21
4	3290000	3330000	195.2631363094779	4
4	3330000	3740000	166.8578736227833	41
4	3740000	3880000	242.6666727201065	14
4	3880000	3950000	263.90752376797	7
4	3950000	4100000	169.7851181030021	15
4	4100000	4230000	193.1493414857592	13
4	4230000	4340000	276.40376070219287	11
4	4340000	4450000	322.1339964624072	11
4	4450000	4680000	236.48941443759526	23
4	4680000	4980000	217.09940851367438	30
4	4980000	5820000	299.47759654808885	84
4	5820000	5990000	421.604347422373	17
4	5990000	6240000	231.75662186779388	25
4	6240000	6340000	167.24377771370214	10
4	6340000	6560000	344.3332850681408	22
4	6560000	6630000	200.0947919708433	7
4	6630000	6710000	242.05074814743247	8
4	6710000	6900000	169.36681702557442	19
4	6900000	6980000	95.2318352225285	8
4	6980000	7100000	256.73962418178365	12
4	7100000	7540000	323.26854009038436	44
4	7540000	7710000	296.2611886187418	17
4	7710000	7800000	237.64003394574988	9
4	7800000	8150000	235.05981168243483	35
4	8150000	8240000	229.3115271368939	9
4	8240000	8440000	190.97711541065942	20
4	8440000	8610000	296.6209628172641	17
4	8610000	9500000	604.2007026544322	89
4	9500000	9900000	219.48238370315212	40
